pdbid	type	label	p_group_0.3	casf2016
6d19	v2020	6.609064892896621	1397	
6d1a	v2020	4.3535962737769305	1645	
6d1b	v2020	3.90763030037088	1645	
6d1d	v2020	4.471083299722345	1645	
6d1g	v2020	4.465973893943865	1645	
6d1h	v2020	3.720789487398605	1645	
6d1i	v2020	4.091514981121351	1645	
6d1j	v2020	4.250263684430939	1645	
6d1k	v2020	3.130005999878258	1645	
6d1l	np	8.119186407719209	1104	
6d1m	np	8.200659450546418	1104	
6d1u	kikd	5.440093374963888	2324	
6d1x	kikd	5.200659450546418	1196	
6d28	kikd	6.698970004336019	1196	
6d2o	refined	5.301029995663981	575	
6d3g	v2020	4.698970004336019	1391	
6d3q	v2020	8.468521082957745	440	
6d3x	v2020	10.292429823902063	2237	
6d3y	v2020	8.698970004336019	2237	
6d3z	v2020	8.920818753952375	2237	
6d40	v2020	9.853871964321762	2237	
6d49	v2020	3.9281179926938745	2069	
6d4a	v2020	3.9281179926938745	2069	
6d4o	ic50	6.275724130399211	259	
6d4q	v2020	6.080921907623926	1173	
6d4r	v2020	5.958607314841775	1173	
6d4s	v2020	6.045757490560675	1173	
6d4t	v2020	6.920818753952375	1173	
6d4u	v2020	5.703334809738469	1173	
6d4v	v2020	6.638272163982407	1173	
6d4w	v2020	5.251811972993799	1173	
6d50	refined	5.045757490560675	261	
6d55	refined	7.356547323513812	194	
6d56	refined	8.045757490560675	194	
6d59	kikd	7.0	194	
6d5e	refined	6.853871964321762	194	
6d5g	refined	6.6020599913279625	194	
6d5h	refined	6.920818753952375	194	
6d5j	refined	6.337242168318426	194	
6d5w	v2020	4.200659450546418	194	
6d6t	kikd	8.214670164989233	966	
6d6u	kikd	8.214670164989233	966	
6d78	v2020	8.744727494896694	2103	
6d8e	ic50	6.468521082957745	2622	
6d8v	v2020	5.42021640338319	1409	
6d9x	refined	3.490797477668897	697	
6da4	ic50	6.341035157335565	2619	
6dai	refined	4.0695604052333	697	
6dak	refined	5.142064735280571	697	
6dar	refined	6.6595558851598815	697	
6das	kikd	8.306273051076353	697	
6db3	ic50	7.251811972993799	2619	
6db4	ic50	7.309803919971486	2619	
6dcg	ic50	8.154901959985743	2517	
6dcy	ic50	5.455931955649724	1027	
6dcz	ic50	7.167491087293763	1027	
6dd0	v2020	5.481486060122113	1647	
6dd1	v2020	4.651695136951839	1647	
6det	v2020	8.221848749616356	1868	
6df1	kikd	6.557520230935552	2079	
6df2	kikd	7.242603971206975	2079	
6df4	ic50	7.638272163982407	2377	
6df7	ic50	8.0	2377	
6dge	kikd	6.721246399047171	948	
6dgl	np	5.515700160653214	1551	
6dgo	np	5.473660722610156	1551	
6dgq	np	5.510041520575165	1551	
6dgr	np	4.910094888560602	1551	
6dgt	ic50	7.376750709602099	98	
6dgx	np	11.30102999566398	2452	
6dgy	np	11.30102999566398	2452	
6dgz	np	11.30102999566398	2452	
6dh0	np	10.59176003468815	2452	
6dh1	np	10.58335949266172	2452	
6dh2	np	10.892790030352131	2452	
6dh3	np	11.30102999566398	2452	
6dh4	np	11.30102999566398	2452	
6dh5	np	11.30102999566398	2452	
6dh6	np	9.93107238831793	2452	
6dh7	np	9.88173527391052	2452	
6dh8	np	9.835052627378158	2452	
6dha	np	5.6777807052660805	1551	
6dhc	np	7.962573502059376	995	
6dhu	v2020	3.130768280269024	316	
6di0	ic50	5.221848749616356	2647	
6di1	ic50	6.7447274948966935	2647	
6die	v2020	3.130768280269024	316	
6dif	np	10.721246399047171	2452	
6dih	v2020	2.721246399047171	316	
6dik	kikd	5.072116589669293	2363	
6dil	np	8.119186407719209	2452	
6dim	v2020	2.1426675035687315	316	
6dj1	np	10.508638306165729	2452	
6dj2	np	8.119186407719209	2452	
6dj5	np	8.142667503568731	2452	
6dj7	np	8.721246399047171	2452	
6djc	np	6.633017024022149	2396	
6djd	v2020	2.1426675035687315	316	
6dji	v2020	2.508638306165728	316	
6djj	v2020	4.096910013008056	316	
6dk1	kikd	7.647817481888637	445	
6dkb	kikd	9.154901959985745	2635	
6dkg	kikd	8.585026652029182	2635	
6dki	kikd	8.638272163982407	2635	
6dko	ic50	5.795880017344075	185	
6dkp	v2020	7.438898616350944	2103	
6dl2	np	7.481486060122112	2396	
6dl9	ic50	6.0	185	
6dlj	ic50	5.552841968657781	185	
6dlx	kikd	3.318758762624413	1145	
6dm8	kikd	7.2839966563652	2324	
6dn5	v2020	7.494850021680094	1419	
6dn6	v2020	8.154901959985743	1419	
6dne	np	7.47755576649368	2396	
6dnp	ic50	5.180456064458132	185	
6do1	v2020	8.079876673709276	1593	
6do3	ic50	8.0268721464003	675	
6do4	ic50	7.67778070526608	675	
6do5	ic50	7.158015195409886	675	
6dpt	np	7.113509274827518	1182	
6dpx	np	5.886056647693163	1182	
6dpy	np	4.096910013008056	1182	
6dpz	np	3.586700235918748	1182	
6dq4	refined	4.920818753952375	761	
6dq5	kikd	5.1938200260161125	761	
6dq6	kikd	5.070581074285707	761	
6dq8	kikd	6.585026652029182	761	
6dqa	ic50	6.443697499232712	761	
6dqb	ic50	6.494850021680094	761	
6dql	v2020	7.886056647693163	582	
6drg	kikd	6.920818753952375	2119	
6drt	kikd	4.97061622231479	3043	
6drx	kikd	9.236572006437065	1618	
6dry	kikd	9.431798275933003	1618	
6drz	kikd	9.795880017344077	1618	
6ds0	ic50	8.657577319177793	1618	
6dsp	v2020	6.091514981121351	2927	
6dtn	v2020	6.801342913045577	777	
6dtw	np	8.259637310505756	1936	
6dtx	np	8.346787486224656	1936	
6dub	kikd	4.7447274948966935	778	
6dud	ic50	6.59176003468815	2619	
6duf	np	8.136677139879545	1936	
6dug	np	8.267606240177031	1936	
6duh	np	7.42021640338319	1936	
6duk	v2020	9.585026652029182	2622	
6dvl	ic50	7.958607314841775	2329	
6dvm	ic50	8.522878745280337	2329	
6dvn	ic50	7.853871964321762	2329	
6dvo	ic50	7.221848749616356	2329	
6dxg	ic50	4.853871964321762	1512	
6dxl	kikd	5.795880017344075	1512	
6dxx	ic50	6.638272163982407	812	
6dy7	v2020	4.1791420105603	697	
6dya	v2020	6.166852888087215	697	
6dyn	v2020	3.19456711186786	2999	
6dyo	v2020	4.494850021680094	2999	
6dyr	v2020	3.660349842386316	2999	
6dys	v2020	4.248720896016658	2999	
6dyu	v2020	10.259637310505756	1314	
6dyv	v2020	10.585026652029182	1314	
6dyw	v2020	10.443697499232712	1314	
6dyy	v2020	10.55284196865778	1314	
6dyz	v2020	9.200659450546418	1316	
6dz0	v2020	9.0268721464003	1316	
6dz2	v2020	8.853871964321762	1316	
6dz3	v2020	8.886056647693163	1316	
6dzq	ic50	7.366531544420414	1027	
6dzv	v2020	6.3979400086720375	532	
6dzx	v2020	5.455931955649724	1234	
6dzy	v2020	5.522878745280337	532	
6e05	ic50	4.26440110030182	1421	
6e06	ic50	4.26440110030182	1421	
6e0q	ic50	8.096910013008056	1027	
6e0r	v2020	7.698970004336019	2639	
6e13	v2020	6.698970004336019	3056	
6e1a	v2020	8.853871964321762	155	
6e1y	v2020	7.657577319177793	697	
6e1z	v2020	3.823908740944319	697	
6e22	v2020	8.886056647693163	697	
6e23	v2020	10.0	697	
6e2m	ic50	5.657577319177793	2500	
6e2n	ic50	7.903089986991944	2500	
6e2o	kikd	8.537602002101044	2500	
6e3g	v2020	7.356547323513812	1553	
6e3m	v2020	8.638272163982407	1027	
6e3n	v2020	8.698970004336019	1027	
6e3o	v2020	8.698970004336019	1027	
6e3p	v2020	8.698970004336019	1027	
6e3s	v2020	6.777283528852417	1507	
6e3z	np	7.7594507517174	995	
6e49	kikd	4.721246399047171	1822	
6e4a	np	7.356547323513812	2396	
6e4c	v2020	9.920818753952377	1027	
6e4f	ic50	9.070581074285707	2647	
6e4t	kikd	8.047691990337874	2535	
6e4u	kikd	7.866461091629782	2535	
6e4v	v2020	6.29413628771608	218	
6e4w	kikd	6.70377371273884	2535	
6e59	kikd	8.667561540084394	1591	
6e5g	v2020	5.366531544420414	949	
6e5l	v2020	7.175874166083451	2126	
6e5s	v2020	6.435333935747911	2127	
6e5t	v2020	6.54515513999149	2126	
6e5x	kikd	6.1249387366083	3008	
6e6j	v2020	8.096910013008056	2397	
6e6m	v2020	5.747996979461542	2126	
6e6v	v2020	7.769551078621726	1027	
6e6w	v2020	9.958607314841776	1027	
6e7j	np	9.481486060122112	2452	
6e7m	v2020	6.655607726314889	2127	
6e7r	v2020	6.832682665251824	358	
6e7s	v2020	7.178486471595226	358	
6e7t	v2020	6.889410289700751	358	
6e7u	v2020	6.91721462968355	358	
6e7v	v2020	6.480172006224281	358	
6e7w	v2020	6.515700160653214	358	
6e7x	v2020	6.756961951313706	358	
6e86	kikd	5.086186147616283	2348	
6e8k	kikd	6.040958607678906	3015	
6e8m	kikd	6.275724130399211	3015	
6e8x	np	6.2182446253475305	1104	
6e91	np	6.619788758288394	1104	
6e92	np	7.455931955649724	1104	
6e99	np	6.0	2563	
6e9a	np	11.920818753952377	2452	
6e9l	np	6.036212172654444	2563	
6e9w	ic50	6.552841968657781	2551	
6ea1	kikd	6.590066876668706	74	
6ea2	kikd	6.54515513999149	74	
6eaa	kikd	6.087246696328677	74	
6eab	kikd	6.3655227298392685	74	
6eb1	np	5.332547047110046	2037	
6eb2	np	6.318758762624412	2037	
6ebe	np	6.698970004336019	1104	
6ebw	v2020	8.602059991327963	2639	
6ecz	np	6.568636235841012	1104	
6ed6	ic50	7.431798275933005	2551	
6eda	np	6.698970004336019	1104	
6edl	v2020	8.698970004336019	2639	
6edr	refined	4.54515513999149	1510	
6eds	v2020	8.769551078621726	63	
6ee2	kikd	6.709965388637482	246	
6ee3	kikd	6.863279432843593	74	
6ee4	kikd	6.694648630553376	74	
6ee6	kikd	6.665546248849069	74	
6eea	np	6.200659450546418	1104	
6eeb	v2020	5.301029995663981	2421	
6eed	refined	6.090443970758825	74	
6eee	kikd	7.539102157243452	246	
6eeh	np	6.537602002101044	1104	
6eeo	np	6.431798275933005	1104	
6efj	v2020	3.321481620959886	1645	
6efk	v2020	6.795880017344075	1792	
6eg9	v2020	7.174573882232177	2484	
6ega	v2020	6.782252926737206	2484	
6egs	kikd	3.5850266520291822	28	
6egw	np	5.573488738635425	2563	
6eh2	np	4.0	2563	
6ehh	ic50	7.494850021680094	1966	
6ei4	ic50	5.279840696594043	548	
6ei5	np	7.416801226031377	1197	
6eif	refined	6.982966660701219	2493	
6eij	refined	5.774690718274137	2493	
6eil	kikd	5.552841968657781	2493	
6eip	kikd	5.695724949522871	2493	
6eiq	refined	6.416801226031377	2493	
6eir	refined	6.2403321553103694	2493	
6eis	refined	6.598599459218455	2493	
6eiz	refined	6.221848749616356	2032	
6ej2	np	7.795880017344075	995	
6ej3	np	5.928486194904911	995	
6ej4	kikd	6.801342913045577	2493	
6eji	ic50	3.518557371497695	3051	
6ek3	ic50	6.481486060122112	1117	
6ekd	ic50	6.440093374963888	2513	
6ekn	np	6.292429823902063	1754	
6ekq	refined	5.455931955649724	2373	
6eks	ic50	3.8416375079047502	1023	
6eku	ic50	4.2839966563652006	1023	
6el5	np	6.876148359032914	1197	
6ela	np	7.585026652029182	1754	
6eln	np	6.045757490560675	1197	
6elo	np	6.289036881004725	1197	
6elp	np	6.627087997029893	1197	
6em6	np	4.0	2563	
6em7	np	4.528708288941061	2563	
6ema	np	4.528708288941061	2563	
6emh	ic50	6.079354998593212	2513	
6emu	kikd	5.026872146400302	2797	
6en4	ic50	8.301029995663981	3221	
6en5	refined	7.941194513324094	215	
6en6	kikd	7.941194513324094	215	
6enm	np	8.318758762624412	1754	
6eo8	np	7.0	2236	
6eo9	np	6.795880017344075	2236	
6eog	refined	5.795880017344075	1918	
6eol	refined	7.431798275933005	1918	
6eox	np	6.853871964321762	1754	
6ep4	refined	5.346787486224656	160	
6ep9	ic50	6.838631997765026	2647	
6epa	refined	5.94692155651658	2418	
6epy	refined	6.459670525209126	499	
6epz	refined	7.142667503568731	499	
6eq1	refined	4.609064892896621	499	
6eq2	refined	5.886056647693163	1966	
6eq3	refined	6.154901959985743	1966	
6eq4	kikd	5.619788758288394	1966	
6eq5	refined	4.7447274948966935	1966	
6eq6	kikd	4.823908740944319	1966	
6eq7	refined	7.0	1966	
6eq8	refined	8.0	499	
6eqa	kikd	4.847711655616943	2103	
6eqm	np	7.958607314841775	995	
6eqp	refined	5.958607314841775	160	
6equ	np	6.377785977033705	1104	
6eqv	refined	6.623423042943488	131	
6eqw	refined	10.649751981665837	131	
6eqx	refined	10.47237009912866	131	
6er3	kikd	3.2441251443275085	1400	
6er4	kikd	2.769551078621726	1400	
6ert	np	5.23210238398191	2563	
6eru	np	4.528708288941061	2563	
6erv	np	5.364516253185088	2563	
6erw	np	5.364516253185088	2563	
6es0	ic50	5.645891560852599	2568	
6esa	np	4.528708288941061	2563	
6esj	kikd	5.6777807052660805	160	
6esm	ic50	5.528708288941061	1753	
6esn	ic50	8.045757490560675	1553	
6esy	kikd	5.585026652029182	160	
6et8	kikd	8.2518119729938	478	
6etg	v2020	4.661543506395395	760	
6etj	ic50	6.721246399047171	124	
6ets	v2020	5.638272163982407	760	
6ety	ic50	8.050609993355087	173	
6eu6	kikd	4.3872161432802645	519	
6euc	np	3.774690718274137	161	
6eum	ic50	6.522878745280337	1646	
6euv	kikd	8.619788758288394	1732	
6euw	refined	7.769551078621726	1732	
6eux	refined	5.920818753952375	1731	
6euz	ic50	4.18309616062434	881	
6ev0	ic50	5.7447274948966935	881	
6evm	kikd	2.8239087409443187	1786	
6evn	refined	4.705533773838408	1786	
6evo	kikd	5.167491087293763	1786	
6evp	kikd	4.534617148551582	1786	
6evq	kikd	2.0	2712	
6evr	refined	8.05551732784983	1106	
6ew3	ic50	7.397940008672037	1647	
6ew6	kikd	3.081445469449726	1251	
6ew7	ic50	5.537602002101044	1251	
6ewe	ic50	5.508638306165727	1646	
6ewk	np	3.774690718274137	161	
6eww	kikd	5.045757490560675	904	
6ex0	ic50	4.026872146400302	2900	
6ex1	refined	7.306273051076353	1106	
6exi	refined	5.045757490560675	3119	
6exj	refined	4.327902142064282	2595	
6exm	ic50	5.522878745280337	881	
6exs	refined	3.441291429466834	524	
6ey7	ic50	4.301029995663981	3079	
6ey8	np	5.809668301829708	1197	
6ey9	np	5.906578314837765	1197	
6eya	np	7.481486060122112	1197	
6eyb	np	5.374687549038326	1197	
6eyt	refined	5.721246399047171	655	
6eyz	ic50	8.100179497572904	98	
6ez6	ic50	7.400007822415902	98	
6ez9	ic50	7.772113295386326	173	
6ezg	np	7.690369832574101	161	
6ezh	np	7.039053804266168	161	
6ezi	kikd	5.309803919971486	2576	
6ezq	refined	4.657577319177793	30	
6f05	refined	4.468521082957745	1353	
6f08	kikd	5.391473966422806	904	
6f09	kikd	5.97061622231479	904	
6f0y	kikd	5.109020403010311	2885	
6f1j	refined	4.619788758288394	3052	
6f1n	np	6.262012673666569	1197	
6f1w	v2020	7.958607314841775	2462	
6f1x	ic50	7.698970004336019	1966	
6f20	refined	4.305394801066432	1966	
6f22	ic50	8.698970004336019	1966	
6f23	ic50	8.301029995663981	1966	
6f26	v2020	7.619788758288394	2462	
6f28	np	5.667561540084395	1843	
6f29	np	5.488116639021126	1843	
6f2n	ic50	6.698970004336019	1646	
6f34	ic50	4.943095148663527	536	
6f3b	refined	6.56336036830734	1106	
6f3d	ic50	8.397940008672037	2484	
6f3e	ic50	7.154901959985743	2484	
6f3f	kikd	4.522878745280337	2650	
6f3g	ic50	7.161150909262744	2484	
6f3i	ic50	7.67778070526608	2484	
6f4n	ic50	5.221848749616356	838	
6f4w	kikd	5.530177984021837	1309	
6f4x	kikd	4.97061622231479	1309	
6f55	kikd	4.163675884293248	2675	
6f5h	ic50	7.045757490560675	616	
6f5l	ic50	9.187086643357144	173	
6f5m	ic50	6.301029995663981	2226	
6f5u	kikd	3.537602002101044	464	
6f5w	kikd	3.826813731587726	1181	
6f6d	ic50	4.100179497572904	52	
6f6i	kikd	3.1870866433571443	464	
6f6n	kikd	3.0222763947111524	464	
6f6r	ic50	8.2518119729938	1785	
6f6s	kikd	2.886056647693163	3064	
6f6u	ic50	4.795880017344075	653	
6f7b	kikd	8.886056647693163	2870	
6f7c	kikd	5.8996294548824375	132	
6f7i	v2020	7.853871964321762	377	
6f7q	kikd	8.962573502059376	160	
6f7t	kikd	9.443697499232712	2086	
6f86	v2020	7.431798275933005	1678	
6f8b	ic50	5.207608310501746	900	
6f8g	kikd	4.183758700008217	1487	
6f8j	v2020	7.0655015487564325	1678	
6f8r	ic50	4.698970004336019	653	
6f8t	ic50	5.154901959985743	653	
6f8u	ic50	6.096910013008056	653	
6f8v	ic50	4.795880017344075	653	
6f8w	ic50	4.638272163982407	653	
6f8x	ic50	4.769551078621726	653	
6f90	refined	6.0	105	
6f92	refined	6.3979400086720375	106	
6f94	v2020	7.00436480540245	1678	
6f96	v2020	7.721246399047171	1678	
6f9g	refined	5.698970004336019	1408	
6f9r	kikd	4.97469413473523	215	
6f9t	kikd	7.860120913598763	214	
6f9u	refined	5.130768280269024	214	
6f9v	refined	6.764724123312948	215	
6fa2	kikd	6.657577319177793	1988	
6fa3	kikd	7.42021640338319	1988	
6fa4	refined	7.292429823902063	1988	
6fa5	kikd	6.747146969020107	231	
6faa	refined	6.747146969020107	231	
6fac	kikd	6.747146969020107	231	
6faf	refined	6.5141366704026655	1106	
6fag	refined	6.5932895413902095	1106	
6fam	kikd	4.010105436281227	205	
6fap	kikd	2.1487416512809245	2389	
6fau	kikd	5.443697499232712	904	
6fav	kikd	5.327902142064282	904	
6faw	kikd	5.568636235841012	904	
6fba	refined	4.701146923590294	791	
6fbv	kikd	6.522878745280337	13	
6fbw	kikd	4.782516055786093	904	
6fby	kikd	5.031517051446065	904	
6fc6	kikd	5.251811972993799	2337	
6fcj	np	7.148130399270234	1197	
6fcl	kikd	4.638272163982407	1669	
6fdc	ic50	5.638272163982407	653	
6fdp	kikd	5.259637310505756	1795	
6fdq	ic50	3.94692155651658	3082	
6fdt	kikd	4.296708621881338	1795	
6fdu	ic50	3.690369832574101	3082	
6fe0	refined	6.481486060122112	1107	
6fe1	refined	8.481486060122112	1107	
6fe5	v2020	9.30102999566398	173	
6fel	kikd	6.3979400086720375	904	
6fer	ic50	4.355561410532161	2636	
6few	ic50	5.85078088734462	2636	
6fex	ic50	7.537602002101044	2636	
6ffe	v2020	6.102372908709558	2397	
6fff	v2020	7.300162274132754	2397	
6ffg	v2020	7.199970640755866	2397	
6ffh	ic50	6.337242168318426	1604	
6ffi	ic50	8.096910013008056	1604	
6ffn	ic50	8.221848749616356	2154	
6ffs	ic50	7.200659450546418	2154	
6fg6	kikd	3.397940008672037	2394	
6fgc	v2020	5.481486060122113	563	
6fgf	kikd	3.958607314841775	2394	
6fgg	refined	4.769551078621726	2394	
6fgl	ic50	4.619788758288394	2394	
6fgq	ic50	7.853871964321762	1553	
6fgy	np	7.154901959985743	995	
6fh6	ic50	3.0	2395	
6fh7	ic50	3.0	2395	
6fhk	refined	7.506541949004811	1289	
6fhq	refined	2.4685210829577446	2389	
6fhu	refined	2.638272163982407	2389	
6fi1	kikd	2.1487416512809245	2389	
6fi4	kikd	5.657577319177793	904	
6fi5	kikd	5.522878745280337	904	
6fii	kikd	8.022276394711152	132	
6fil	ic50	5.85078088734462	2636	
6fiv	kikd	8.080921907623926	2450	general
6fjf	kikd	8.167491087293763	132	
6fjm	kikd	6.239577516576788	132	
6fkp	ic50	6.522878745280337	2389	
6fkq	kikd	8.0	3177	
6fky	kikd	6.494850021680094	972	
6fkz	kikd	6.045757490560675	972	
6flg	kikd	7.521433504406157	972	
6fmc	refined	5.87942606879415	2195	
6fmf	kikd	5.87942606879415	2195	
6fmi	np	5.026872146400302	1662	
6fmj	np	6.119186407719209	1662	
6fmk	np	4.665546248849069	1662	
6fmn	np	5.950781977329818	439	
6fmp	kikd	5.64493179365115	676	
6fn9	ic50	3.5466816599529625	904	
6fne	v2020	5.522878745280337	3106	
6fnf	refined	7.886056647693163	2645	
6fng	refined	7.136677139879544	2645	
6fni	refined	8.221848749616356	2645	
6fnj	refined	6.847711655616944	2645	
6fnq	refined	4.585026652029182	824	
6fnr	refined	5.585026652029182	824	
6fns	kikd	4.031517051446065	824	
6fnt	kikd	4.6777807052660805	824	
6fnx	np	4.899629454882437	2396	
6fo5	np	6.721246399047171	2396	
6fo7	ic50	7.866461091629782	1560	
6fo8	ic50	7.735182176990463	1560	
6fo9	ic50	7.75448733218585	1560	
6fob	ic50	7.628932137728263	1560	
6fod	ic50	8.148130399270233	1560	
6fpu	np	6.493494967595128	439	
6fqo	ic50	6.853871964321762	2376	
6fqu	ic50	5.657577319177793	2376	
6fr0	ic50	6.835647144215563	2376	
6fr2	ic50	7.920818753952375	1473	
6frf	ic50	7.397940008672037	2376	
6frj	v2020	3.714442690992226	2080	
6fs0	refined	9.769551078621726	2323	
6fs1	refined	7.008773924307505	2323	
6fsd	kikd	4.2441251443275085	162	
6fse	kikd	4.7447274948966935	162	
6fsy	np	6.607303046740334	2396	
6ft3	np	6.423658649794207	2396	
6ft4	np	6.628932137728263	2396	
6ft7	ic50	5.0	2492	
6ft8	ic50	7.356547323513812	2492	
6ft9	ic50	6.958607314841775	2492	
6ftf	v2020	8.096910013008056	2167	
6ftn	ic50	6.700057099977233	98	
6ftp	refined	5.823908740944319	932	
6ftw	v2020	6.494850021680094	653	
6fty	kikd	2.6989700043360187	2238	
6ftz	refined	3.0	2238	
6fu1	v2020	5.356547323513812	2307	
6fu4	kikd	6.1944991418416	1407	
6fu5	ic50	7.500312917381596	2568	
6fug	kikd	4.301029995663981	2238	
6fuh	refined	3.769551078621726	2238	
6fui	refined	4.455931955649724	2238	
6fuj	refined	4.301029995663981	2238	
6ful	ic50	4.920818753952375	52	
6fut	kikd	4.698970004336019	2238	
6fv1	v2020	5.966576244513051	586	
6fv2	v2020	4.301029995663981	586	
6fv4	refined	2.920818753952376	1297	
6fvl	v2020	6.795880017344075	865	
6fvm	v2020	6.6020599913279625	865	
6fvn	v2020	5.30189945437661	864	
6fvo	v2020	5.546681659952962	864	
6fx1	kikd	3.9788107009300617	2301	
6fyi	ic50	6.698970004336019	2492	
6fyk	ic50	8.522878745280337	2492	
6fyl	ic50	8.154901959985743	2492	
6fym	v2020	5.068033885271827	1116	
6fyp	ic50	6.844663962534938	2492	
6fyv	ic50	7.958607314841775	2492	
6fyz	refined	7.4089353929735005	2328	
6fz4	np	5.950781977329818	1843	
6fzf	np	6.823908740944319	1551	
6fzg	np	6.552841968657781	1551	
6fzj	np	6.327902142064283	1551	
6fzm	v2020	6.037630664329979	1116	
6fzp	np	6.42021640338319	1551	
6fzu	ic50	3.665546248849069	1553	
6fzx	ic50	8.154901959985743	900	
6g01	v2020	7.4089353929735005	630	
6g02	v2020	7.619788758288394	630	
6g07	ic50	4.568636235841012	1553	
6g0q	np	4.609064892896621	2396	
6g0v	kikd	3.779891911959945	1918	
6g0w	ic50	5.2839966563652006	1116	
6g15	kikd	5.3655227298392685	903	
6g1v	np	7.22767829327708	161	
6g1w	np	8.143875555757699	161	
6g22	kikd	7.557520230935552	1461	
6g24	v2020	2.769551078621726	1179	
6g25	v2020	3.5228787452803374	1179	
6g27	v2020	3.13608262304214	1179	
6g28	ic50	3.642065152999546	550	
6g29	v2020	4.327902142064282	1179	
6g2a	ic50	3.785156151952302	550	
6g2b	v2020	3.795880017344075	1179	
6g2c	v2020	4.657577319177793	1179	
6g2e	v2020	5.013228265733755	1179	
6g2f	v2020	5.167491087293763	1179	
6g2l	refined	7.167491087293763	1461	
6g2m	refined	7.82102305270683	1461	
6g2n	kikd	7.142667503568731	1462	
6g2o	v2020	6.769551078621726	1179	
6g2r	v2020	9.455931955649724	1379	
6g2s	v2020	8.396855627379818	1379	
6g33	kikd	8.154901959985743	2492	
6g34	refined	8.244125144327509	1481	
6g35	refined	7.756961951313706	1481	
6g36	refined	7.787812395596042	1481	
6g37	refined	7.369572124974976	1481	
6g38	refined	6.621238824683626	1481	
6g39	refined	8.337242168318426	1481	
6g3a	refined	8.3767507096021	1481	
6g3c	v2020	6.910094888560602	2481	
6g3o	kikd	9.236572006437065	2308	
6g3q	np	7.2373214362725635	1104	
6g3v	refined	6.035080705713357	1106	
6g3y	ic50	5.886056647693163	3083	
6g46	kikd	3.7328282715969854	62	
6g47	kikd	2.1804560644581312	798	
6g4m	np	6.6020599913279625	161	
6g4n	np	5.638272163982407	161	
6g4y	kikd	8.823908740944319	2475	
6g4z	kikd	9.769551078621726	2475	
6g5j	ic50	6.698970004336019	2361	
6g5l	v2020	7.619788758288394	1108	
6g5u	v2020	6.403402904373539	1105	
6g6t	np	7.698970004336019	1104	
6g6w	ic50	9.69897000433602	98	
6g6y	kikd	6.657577319177793	399	
6g6z	kikd	6.657577319177793	399	
6g7a	v2020	6.777283528852417	1108	
6g7f	ic50	4.995678626217357	1546	
6g84	kikd	5.214670164989233	433	
6g85	kikd	5.214670164989233	433	
6g86	kikd	4.492144128304169	433	
6g8m	ic50	5.3788237182249645	1546	
6g8n	ic50	5.844663962534939	1546	
6g91	ic50	5.494850021680094	2517	
6g92	ic50	4.119186407719209	2517	
6g93	ic50	7.958607314841775	2517	
6g97	ic50	8.3767507096021	2517	
